`mesh_concept_uid`,`mesh_semantic_type_uid`
M0504933,T169
M0505009,T061
M0505010,T191
M0505054,T025
M0505055,T025
M0505056,T025
M0505082,T074
M0505083,T063
M0505184,T060
M0505186,T034
M0505187,T060
M0505188,T060
M0505189,T060
M0505190,T060
M0505237,T116
M0505237,T126
M0505259,T047
M0505276,T047
M0505277,T047
M0505278,T116
M0505278,T126
M0505317,T026
M0505372,T116
M0505372,T123
M0505373,T116
M0505373,T123
M0505443,T116
M0505443,T123
M0505444,T116
M0505444,T123
M0505475,T063
M0505540,T116
M0505540,T126
M0505544,T063
M0505572,T116
M0505572,T126
M0505573,T116
M0505573,T126
M0505574,T116
M0505574,T126
M0505575,T116
M0505575,T126
M0505622,T080
M0505623,T025
M0505624,T025
M0505643,T025
M0505649,T025
M0505681,T047
M0505727,T047
M0505750,T047
M0505772,T061
M0505773,T116
M0505773,T126
M0505774,T116
M0505774,T126
M0505780,T047
M0505781,T047
M0505793,T047
M0505797,T116
M0505797,T126
M0505798,T116
M0505798,T126
M0505799,T116
M0505799,T126
M0505801,T116
M0505801,T126
M0505804,T116
M0505804,T126
M0505805,T116
M0505805,T126
M0505816,T073
M0505819,T041
M0505820,T078
M0505821,T078
M0505822,T078
M0505824,T116
M0505824,T126
M0505826,T078
M0505884,T078
M0505930,T101
M0505931,T089
M0505932,T089
M0505933,T078
M0505934,T089
M0505935,T078
M0505941,T078
M0505958,T098
M0505963,T052
M0505964,T097
M0505979,T065
M0505980,T058
M0505981,T041
M0505983,T054
M0505984,T054
M0505985,T054
M0505986,T078
M0506028,T081
M0506029,T081
M0506030,T092
M0506031,T061
M0506032,T061
M0506033,T061
M0506034,T061
M0506036,T092
M0506048,T047
M0506056,T093
M0506064,T046
M0506080,T093
M0506081,T093
M0506082,T046
M0506083,T116
M0506083,T126
M0506084,T116
M0506084,T126
M0506086,T047
M0506091,T093
M0506092,T093
M0506093,T093
M0506107,T093
M0506108,T093
M0506109,T093
M0506111,T093
M0506113,T093
M0506114,T093
M0506116,T093
M0506120,T093
M0506125,T093
M0506129,T093
M0506134,T093
M0506155,T025
M0506222,T116
M0506222,T126
M0506227,T025
M0506228,T025
M0506230,T025
M0506244,T091
M0506247,T093
M0506269,T060
M0506344,T070
M0506379,T116
M0506379,T126
M0506380,T116
M0506380,T126
M0506381,T116
M0506381,T126
M0506382,T116
M0506382,T126
M0506383,T116
M0506383,T126
M0506385,T074
M0506386,T080
M0506396,T080
M0506397,T065
M0506398,T026
M0506399,T026
M0506400,T026
M0506401,T028
M0506402,T026
M0506407,T116
M0506407,T126
M0506408,T116
M0506408,T126
M0506409,T116
M0506409,T126
M0506410,T116
M0506410,T126
M0506411,T116
M0506411,T126
M0506412,T116
M0506412,T126
M0506413,T116
M0506413,T126
M0506414,T116
M0506414,T126
M0506415,T116
M0506415,T126
M0506420,T116
M0506420,T126
M0506421,T116
M0506421,T126
M0506422,T116
M0506422,T126
M0506423,T116
M0506423,T126
M0506424,T116
M0506424,T126
M0506425,T116
M0506425,T126
M0506426,T116
M0506426,T126
M0506447,T116
M0506447,T126
M0506559,T116
M0506559,T126
M0506569,T026
M0506570,T047
M0506573,T116
M0506573,T126
M0506583,T060
M0506589,T116
M0506589,T126
M0506590,T116
M0506590,T126
M0506591,T045
M0506635,T023
M0506638,T116
M0506638,T126
M0506640,T116
M0506640,T126
M0506642,T024
M0506653,T045
M0506666,T116
M0506666,T126
M0506667,T091
M0506668,T091
M0506669,T116
M0506669,T126
M0506670,T116
M0506670,T126
M0506671,T116
M0506671,T126
M0506672,T116
M0506672,T126
M0506673,T116
M0506673,T126
M0506674,T116
M0506674,T126
M0506675,T116
M0506675,T126
M0506676,T116
M0506676,T126
M0506677,T116
M0506677,T126
M0506690,T116
M0506690,T126
M0506691,T116
M0506691,T126
M0506699,T026
M0506703,T026
M0506776,T109
M0506847,T191
M0506858,T116
M0506858,T126
M0506859,T116
M0506859,T126
M0506860,T116
M0506860,T126
M0506864,T026
M0506865,T026
M0506867,T026
M0506872,T026
M0506873,T026
M0506874,T047
M0506879,T049
M0506883,T191
M0506942,T049
M0506943,T049
M0506944,T045
M0506944,T063
M0506954,T116
M0506955,T002
M0506956,T002
M0506974,T058
M0506975,T083
M0506976,T191
M0506979,T047
M0506980,T047
M0507031,T109
M0507031,T195
M0507034,T116
M0507034,T121
M0507034,T125
M0507035,T109
M0507035,T121
M0507058,T116
M0507058,T126
M0507070,T116
M0507070,T126
M0507071,T116
M0507071,T126
M0507090,T119
M0507094,T114
M0507094,T123
M0507095,T114
M0507095,T123
M0507096,T114
M0507096,T123
M0507097,T114
M0507098,T114
M0507098,T123
M0507100,T170
M0507101,T170
M0507104,T040
M0507105,T040
M0507110,T034
M0507120,T109
M0507122,T116
M0507122,T126
M0507126,T116
M0507126,T126
M0507127,T116
M0507127,T126
M0507131,T116
M0507132,T116
M0507132,T126
M0507194,T116
M0507195,T116
M0507196,T116
M0507197,T123
M0507197,T131
M0507210,T116
M0507210,T126
M0507254,T082
M0507255,T082
M0507322,T116
M0507322,T123
M0507327,T114
M0507340,T023
M0507345,T116
M0507345,T126
M0507346,T116
M0507346,T126
M0507360,T191
M0507367,T191
M0507378,T109
M0507379,T109
M0507383,T074
M0507384,T116
M0507384,T126
M0507385,T191
M0507408,T026
M0507414,T026
M0507416,T090
M0507418,T116
M0507418,T126
M0507423,T191
M0507425,T116
M0507425,T126
M0507426,T116
M0507426,T126
M0507428,T116
M0507428,T126
M0507497,T110
M0507502,T114
M0507502,T123
M0507510,T044
M0507510,T082
M0507519,T116
M0507519,T123
M0507525,T116
M0507525,T126
M0507526,T116
M0507526,T126
M0507537,T015
M0507538,T116
M0507538,T126
M0507539,T116
M0507539,T126
M0507540,T116
M0507540,T126
M0507541,T116
M0507541,T126
M0507542,T007
M0507636,T023
M0507637,T023
M0507642,T025
M0507644,T116
M0507644,T126
M0507646,T061
M0507647,T061
M0507659,T116
M0507659,T126
M0507660,T116
M0507660,T126
M0507661,T037
M0507661,T047
M0507662,T060
M0507662,T081
M0507665,T116
M0507665,T123
M0507666,T116
M0507666,T126
M0507718,T091
M0507719,T091
M0507722,T121
M0507722,T125
M0507724,T061
M0507724,T081
M0507726,T061
M0507730,T056
M0507756,T116
M0507756,T126
M0507758,T070
M0507776,T116
M0507776,T129
M0507778,T116
M0507778,T129
M0507779,T116
M0507779,T129
M0507780,T116
M0507782,T116
M0507782,T129
M0507783,T116
M0507783,T129
M0507784,T116
M0507789,T061
M0507862,T109
M0507869,T119
M0507876,T116
M0507876,T126
M0507889,T097
M0507901,T116
M0507901,T126
M0507902,T116
M0507902,T126
M0507995,T116
M0507996,T116
M0508001,T002
M0508010,T116
M0508010,T126
M0508011,T116
M0508011,T126
M0508088,T121
M0508104,T082
M0508108,T047
M0508131,T109
M0508132,T047
M0508133,T047
M0508138,T116
M0508138,T124
M0508166,T109
M0508178,T116
M0508178,T123
M0508243,T109
M0508244,T109
M0508245,T023
M0508253,T061
M0508258,T116
M0508258,T123
M0508260,T047
M0508261,T047
M0508262,T047
M0508263,T047
M0508264,T061
M0508265,T061
M0508266,T074
M0508273,T116
M0508274,T116
M0508275,T116
M0508276,T116
M0508277,T116
M0508278,T116
M0508279,T116
M0508280,T116
M0508283,T121
M0508285,T091
M0508286,T047
M0508290,T007
M0508291,T007
M0508295,T104
M0508347,T047
M0508348,T061
M0508349,T061
M0508358,T074
M0508359,T074
M0508372,T005
M0508389,T082
M0508390,T082
M0508391,T082
M0508396,T082
M0508396,T114
M0508419,T047
M0508471,T058
M0508507,T121
M0508515,T121
M0508516,T056
M0508560,T070
M0508561,T116
M0508574,T047
M0508575,T047
M0508576,T070
M0508577,T070
M0508578,T070
M0508579,T070
M0508580,T070
M0508581,T070
M0508582,T070
M0508590,T047
M0508591,T060
M0508592,T047
M0508593,T047
M0508601,T119
M0508603,T070
M0508604,T025
M0508607,T070
M0508616,T116
M0508617,T116
M0508617,T126
M0508618,T116
M0508618,T126
M0508619,T116
M0508619,T126
M0508620,T116
M0508620,T126
M0508622,T116
M0508622,T126
M0508691,T001
M0508696,T047
M0508705,T047
M0508713,T060
M0508714,T060
M0508728,T001
M0509370,T082
M0509377,T045
M0509462,T047
M0509593,T009
M0509594,T009
M0509666,T023
M0510099,T018
M0510182,T060
M0510199,T055
M0510246,T042
M0510713,T062
M0511062,T170
M0511063,T170
M0511071,T170
M0511216,T170
M0511230,T064
M0511231,T078
M0511232,T056
M0511233,T078
M0511375,T184
M0511377,T047
M0511442,T191
M0511448,T028
M0511488,T191
M0511489,T191
M0511542,T023
M0511649,T047
M0511650,T047
M0511694,T026
M0511704,T047
M0511740,T058
M0511856,T047
M0511860,T047
M0511887,T047
M0511888,T121
M0511888,T129
M0511948,T047
M0511949,T047
M0511950,T047
M0511962,T030
M0511976,T047
M0512055,T047
M0512321,T047
M0512322,T047
M0512323,T047
M0512461,T061
M0512484,T045
M0512485,T045
M0512534,T047
M0512535,T047
M0512580,T025
M0512588,T025
M0512589,T025
M0512633,T025
M0512634,T025
M0512635,T025
M0512636,T025
M0512637,T025
M0512645,T025
M0512646,T025
M0512647,T025
M0512664,T025
M0512669,T025
M0512670,T025
M0512672,T025
M0512673,T025
M0512739,T063
M0512837,T114
M0512837,T123
M0512838,T114
M0512838,T123
M0512839,T114
M0512839,T123
M0512840,T114
M0512840,T123
M0512841,T114
M0512842,T114
M0512842,T123
M0512871,T098
M0512921,T046
M0512938,T060
M0512939,T059
M0512940,T059
M0512941,T059
M0512961,T047
M0513026,T047
M0513027,T047
M0513138,T047
M0513150,T047
M0513151,T091
M0513187,T040
M0513238,T061
M0513245,T002
M0513246,T002
M0513247,T002
M0513248,T040
M0513271,T074
M0513329,T070
M0513385,T116
M0513385,T126
M0513386,T059
M0513412,T060
M0513530,T061
M0513531,T061
M0513532,T061
M0513544,T047
M0513552,T060
M0513553,T060
M0513554,T060
M0513558,T047
M0513585,T047
M0513586,T047
M0513587,T047
M0513589,T047
M0513616,T047
M0513617,T047
M0513618,T047
M0513632,T091
M0513633,T090
M0513634,T090
M0513645,T073
M0513650,T073
M0513655,T061
M0513725,T025
M0513728,T025
M0513736,T073
M0513760,T059
M0513790,T061
M0513820,T061
M0513855,T047
M0513864,T032
M0513864,T081
M0513872,T063
M0513876,T032
M0513878,T056
M0513882,T039
M0513883,T039
M0513891,T062
M0513892,T062
M0513896,T184
M0513898,T047
M0513898,T184
M0513915,T090
M0514036,T047
M0514118,T098
M0514122,T060
M0514123,T059
M0514136,T061
M0514138,T061
M0514139,T061
M0514143,T074
M0514144,T074
M0514145,T074
M0514146,T074
M0514147,T055
M0514148,T081
M0514161,T109
M0514161,T121
M0514162,T109
M0514162,T121
M0514167,T081
M0514181,T025
M0514374,T116
M0514374,T126
M0514375,T004
M0514376,T004
M0514377,T004
M0514378,T004
M0514416,T004
M0514417,T004
M0514418,T004
M0514421,T004
M0514439,T109
M0514439,T121
M0514453,T109
M0514453,T121
M0514456,T023
M0514457,T109
M0514457,T121
M0514458,T023
M0514459,T023
M0514460,T042
M0514462,T020
M0514462,T047
M0514521,T023
M0514522,T023
M0514523,T023
M0514526,T082
M0514533,T109
M0514533,T121
M0514536,T109
M0514536,T121
M0514544,T122
M0514564,T039
M0514565,T039
M0514566,T039
M0514634,T047
M0514635,T047
M0514636,T047
M0514637,T020
M0514637,T047
M0514638,T020
M0514638,T047
M0514639,T019
M0514639,T047
M0514640,T004
M0514649,T109
M0514649,T121
M0514651,T109
M0514651,T121
M0514652,T109
M0514652,T121
M0514653,T109
M0514653,T121
M0514657,T022
M0514687,T118
M0514687,T121
M0514688,T118
M0514688,T121
M0514690,T004
M0514691,T004
M0514730,T023
M0514734,T116
M0514734,T123
M0514735,T116
M0514735,T123
M0514737,T116
M0514737,T126
M0514738,T116
M0514738,T126
M0514742,T023
M0514743,T023
M0514744,T023
M0514760,T004
M0514761,T023
M0514763,T004
M0514765,T004
M0514766,T061
M0514770,T070
M0514773,T004
M0514781,T109
M0514781,T121
M0514782,T061
M0514802,T004
M0514803,T004
M0514804,T025
M0514805,T025
M0514850,T004
M0514851,T004
M0514899,T040
M0514973,T023
M0514975,T023
M0514976,T023
M0514977,T023
M0514978,T023
M0514991,T023
M0515074,T089
M0515079,T109
M0515079,T121
M0515084,T109
M0515084,T121
M0515085,T109
M0515085,T121
M0515086,T109
M0515086,T121
M0515087,T109
M0515087,T121
M0515091,T109
M0515091,T121
M0515092,T109
M0515092,T121
M0515093,T109
M0515093,T121
M0515094,T109
M0515094,T121
M0515104,T109
M0515104,T121
M0515105,T109
M0515105,T121
M0515106,T109
M0515106,T121
M0515107,T109
M0515107,T121
M0515108,T109
M0515108,T121
M0515109,T109
M0515109,T121
M0515110,T109
M0515110,T121
M0515111,T109
M0515111,T121
M0515112,T109
M0515112,T121
M0515114,T109
M0515114,T121
M0515115,T109
M0515115,T121
M0515116,T109
M0515116,T121
M0515117,T109
M0515117,T121
M0515118,T109
M0515118,T121
M0515119,T109
M0515119,T121
M0515120,T109
M0515120,T121
M0515121,T109
M0515121,T121
M0515122,T109
M0515122,T121
M0515133,T007
M0515138,T109
M0515138,T121
M0515139,T109
M0515139,T121
M0515140,T109
M0515140,T121
M0515191,T109
M0515191,T121
M0515192,T109
M0515192,T121
M0515193,T109
M0515193,T121
M0515194,T109
M0515194,T121
M0515195,T109
M0515195,T121
M0515196,T109
M0515196,T121
M0515198,T109
M0515198,T121
M0515199,T109
M0515199,T121
M0515201,T109
M0515201,T121
M0515203,T109
M0515203,T121
M0515206,T109
M0515206,T121
M0515207,T109
M0515207,T121
M0515209,T109
M0515209,T121
M0515211,T109
M0515211,T121
M0515212,T109
M0515212,T121
M0515213,T109
M0515213,T121
M0515214,T109
M0515214,T121
M0515215,T109
M0515215,T121
M0515216,T109
M0515216,T121
M0515217,T109
M0515217,T121
M0515245,T109
M0515245,T121
M0515246,T109
M0515246,T121
M0515247,T109
M0515247,T121
M0515248,T109
M0515248,T121
M0515309,T109
M0515309,T121
M0515310,T109
M0515310,T121
M0515311,T109
M0515311,T121
M0515312,T109
M0515312,T121
M0515314,T109
M0515314,T121
M0515315,T109
M0515315,T121
M0515316,T109
M0515316,T121
M0515317,T109
M0515317,T121
M0515327,T109
M0515327,T121
M0515328,T109
M0515328,T121
M0515329,T109
M0515329,T121
M0515330,T109
M0515330,T121
M0515331,T109
M0515331,T121
M0515332,T127
M0515333,T127
M0515334,T127
M0515335,T109
M0515336,T127
M0515337,T127
M0515338,T127
M0515340,T127
M0515341,T127
M0515342,T127
M0515343,T127
M0515344,T097
M0515346,T127
M0515348,T127
M0515349,T127
M0515350,T127
M0515351,T127
M0515352,T127
M0515354,T127
M0515356,T127
M0515357,T127
M0515358,T127
M0515360,T127
M0515361,T046
M0515362,T127
M0515363,T127
M0515377,T061
M0515378,T061
M0515419,T025
M0515464,T127
M0515466,T127
M0515469,T127
M0515470,T127
M0515551,T127
M0515552,T127
M0515555,T127
M0515556,T127
M0515557,T127
M0515558,T127
M0515559,T127
M0515560,T127
M0515561,T127
M0515562,T127
M0515563,T127
M0515564,T127
M0515567,T127
M0515568,T127
M0515569,T127
M0515570,T127
M0515571,T127
M0515572,T127
M0515573,T127
M0515574,T127
M0515578,T127
M0515582,T127
M0515586,T127
M0515587,T127
M0515601,T127
M0515602,T127
M0515603,T127
M0515612,T025
M0515613,T025
M0515614,T127
M0515661,T025
M0515662,T025
M0515664,T026
M0515665,T026
M0515667,T127
M0515670,T026
M0515672,T127
M0515673,T026
M0515674,T026
M0515684,T089
M0515700,T109
M0515700,T121
M0515701,T109
M0515701,T121
M0515702,T109
M0515702,T121
M0515703,T109
M0515703,T121
M0515704,T109
M0515704,T121
M0515705,T109
M0515705,T121
M0515706,T109
M0515706,T121
M0515707,T109
M0515707,T121
M0515708,T109
M0515708,T121
M0515709,T109
M0515709,T121
M0515710,T109
M0515710,T121
M0515711,T109
M0515711,T121
M0515712,T109
M0515712,T121
M0515714,T109
M0515714,T121
M0515717,T109
M0515717,T121
M0515718,T109
M0515718,T121
M0515721,T109
M0515721,T130
M0515722,T109
M0515722,T121
M0515726,T109
M0515726,T121
M0515779,T118
M0515779,T195
M0515789,T109
M0515789,T121
M0515790,T109
M0515790,T121
M0515791,T109
M0515791,T121
M0515792,T109
M0515792,T121
M0515793,T109
M0515793,T121
M0515794,T109
M0515794,T121
M0515795,T109
M0515795,T121
M0515883,T044
M0515883,T082
M0515884,T044
M0515884,T082
M0515890,T116
M0515890,T123
M0515949,T116
M0515949,T126
M0515953,T116
M0515953,T123
M0515955,T116
M0515955,T123
M0515956,T116
M0515956,T123
M0515958,T116
M0515958,T123
M0515959,T116
M0515959,T123
M0515962,T116
M0515962,T123
M0515963,T116
M0515963,T123
M0515964,T116
M0515964,T123
M0515967,T116
M0515967,T123
M0515968,T116
M0515968,T123
M0515969,T116
M0515969,T123
M0515970,T116
M0515970,T123
M0515971,T116
M0515971,T123
M0515977,T026
M0515978,T040
M0515988,T042
M0515990,T042
M0515992,T042
M0515997,T023
M0516000,T026
M0516003,T079
M0516006,T116
M0516006,T123
M0516009,T042
M0516025,T045
M0516026,T045
M0516037,T116
M0516037,T121
M0516135,T116
M0516135,T123
M0516159,T116
M0516159,T123
M0516160,T116
M0516160,T123
M0516232,T116
M0516232,T123
M0516233,T116
M0516233,T123
M0516234,T116
M0516234,T123
M0516292,T116
M0516292,T126
M0516293,T116
M0516293,T126
M0516434,T060
M0516434,T061
M0516462,T116
M0516462,T123
M0516485,T023
M0516486,T023
M0516487,T023
M0516521,T116
M0516521,T123
M0516536,T116
M0516536,T123
M0516537,T116
M0516537,T123
M0516631,T116
M0516634,T034
M0516635,T034
M0516636,T034
M0516646,T091
M0516648,T091
M0516653,T004
M0516654,T004
M0516657,T004
M0516658,T004
M0516659,T004
M0516660,T004
M0516666,T047
M0516669,T047
M0516670,T047
M0516675,T004
M0516676,T004
M0516677,T004
M0516678,T004
M0516679,T004
M0516680,T004
M0516681,T004
M0516682,T004
M0516689,T191
M0516753,T191
M0516754,T191
M0516841,T191
M0516844,T191
M0516845,T191
M0516869,T025
M0516870,T194
M0516877,T026
M0517011,T116
M0517011,T123
M0517012,T116
M0517012,T123
M0517013,T116
M0517013,T123
M0517016,T116
M0517016,T123
M0517074,T116
M0517074,T123
M0517088,T026
M0517089,T116
M0517089,T123
M0517093,T061
M0517098,T061
M0517099,T116
M0517099,T123
M0517117,T074
M0517118,T074
M0517120,T120
M0517121,T073
M0517171,T116
M0517171,T123
M0517172,T116
M0517172,T123
M0517173,T116
M0517173,T123
M0517221,T081
M0517232,T004
M0517293,T042
M0517296,T042
M0517313,T004
M0517315,T004
M0517317,T042
M0517320,T042
M0517321,T004
M0517322,T004
M0517324,T042
M0517325,T042
M0517337,T047
M0517338,T047
M0517339,T047
M0517340,T047
M0517345,T037
M0517345,T047
M0517346,T047
M0517349,T116
M0517349,T126
M0517395,T004
M0517397,T004
M0517412,T004
M0517413,T004
M0517424,T042
M0517425,T042
M0517438,T116
M0517438,T126
M0517439,T116
M0517439,T126
M0517456,T116
M0517456,T123
M0517460,T037
M0517460,T047
M0517463,T116
M0517463,T123
M0517464,T004
M0517500,T116
M0517500,T123
M0517531,T116
M0517531,T123
M0517555,T060
M0517558,T091
M0517562,T060
M0517563,T060
M0517564,T060
M0517574,T023
M0517575,T168
M0517576,T060
M0517577,T060
M0517578,T060
M0517579,T060
M0517672,T004
M0517673,T004
M0517678,T044
M0517679,T004
M0517681,T070
M0517682,T070
M0517745,T116
M0517745,T123
M0517747,T004
M0517757,T004
M0517758,T004
M0517759,T004
M0517760,T004
M0517794,T116
M0517794,T123
M0517795,T116
M0517795,T123
M0517797,T116
M0517797,T123
M0517799,T116
M0517799,T123
M0517800,T116
M0517800,T123
M0517801,T039
M0517838,T043
M0517859,T070
M0517901,T116
M0517901,T126
M0517910,T047
M0517911,T004
M0517912,T072
M0517913,T023
M0517915,T004
M0517946,T038
M0517947,T047
M0517949,T082
M0517949,T169
M0517957,T061
M0517969,T116
M0517969,T123
M0517971,T047
M0517974,T047
M0517975,T042
M0517976,T083
M0517977,T083
M0517991,T061
M0518000,T073
M0518001,T046
M0518038,T041
M0518043,T116
M0518043,T126
M0518045,T047
M0518047,T061
M0518048,T067
M0518049,T067
M0518050,T067
M0518051,T067
M0518075,T047
M0518076,T116
M0518076,T123
M0518132,T116
M0518132,T123
M0518133,T116
M0518133,T123
M0518136,T116
M0518136,T123
M0518137,T061
M0518146,T116
M0518146,T123
M0518147,T116
M0518147,T123
M0518170,T116
M0518170,T123
M0518171,T116
M0518171,T129
M0518184,T116
M0518184,T123
M0518195,T116
M0518195,T123
M0518196,T116
M0518196,T123
M0518197,T116
M0518197,T123
M0518198,T116
M0518198,T123
M0518199,T116
M0518199,T123
M0518200,T116
M0518200,T123
M0518246,T070
M0518256,T116
M0518256,T123
M0518266,T116
M0518284,T026
M0518285,T116
M0518285,T123
M0518288,T116
M0518288,T123
M0518289,T047
M0518290,T047
M0518335,T061
M0518336,T043
M0518339,T047
M0518340,T073
M0518342,T116
M0518342,T123
M0518344,T116
M0518344,T123
M0518345,T116
M0518345,T123
M0518346,T116
M0518346,T126
M0518347,T116
M0518347,T123
M0518348,T116
M0518348,T123
M0518349,T116
M0518349,T123
M0518350,T116
M0518350,T123
M0518367,T116
M0518367,T123
M0518368,T116
M0518368,T123
M0518396,T109
M0518396,T121
M0518397,T062
M0518398,T070
M0518399,T109
M0518400,T121
M0518446,T080
M0518447,T116
M0518447,T192
M0518448,T116
M0518448,T123
M0518453,T116
M0518453,T123
M0518456,T109
M0518456,T121
M0518521,T091
M0518523,T121
M0518530,T116
M0518530,T126
M0518537,T116
M0518537,T123
M0518561,T060
M0518561,T061
M0518572,T043
M0518596,T116
M0518596,T126
M0518626,T047
M0518645,T093
M0518676,T070
M0518677,T070
M0518689,T070
M0518690,T070
M0518691,T070
M0518700,T070
M0518704,T047
M0518785,T070
M0518789,T070
M0518790,T070
M0518793,T070
M0518794,T070
M0518795,T070
M0518799,T070
M0518800,T070
M0518801,T070
M0518803,T070
M0518804,T070
M0518807,T070
M0518808,T070
M0518810,T116
M0518810,T192
M0518836,T116
M0518836,T123
M0518837,T116
M0518837,T123
M0518838,T116
M0518838,T123
M0518843,T116
M0518843,T129
M0518844,T025
M0518850,T025
M0518852,T025
M0518864,T190
M0518867,T190
M0518868,T070
M0518871,T019
M0518872,T019
M0518873,T019
M0518875,T073
M0518878,T068
M0518881,T073
M0518882,T068
M0518921,T040
M0518923,T091
M0518928,T073
M0518944,T073
M0518947,T070
M0518949,T070
M0518960,T047
M0518963,T047
M0518969,T047
M0518977,T025
M0518978,T037
M0518983,T007
M0518984,T032
M0518986,T074
M0519053,T116
M0519053,T192
M0519064,T116
M0519064,T192
M0519065,T116
M0519065,T192
M0519067,T116
M0519067,T192
M0519069,T116
M0519069,T192
M0519070,T116
M0519070,T192
M0519107,T116
M0519107,T192
M0519108,T116
M0519108,T192
M0519109,T116
M0519109,T192
M0519110,T116
M0519110,T192
M0519130,T116
M0519130,T192
M0519131,T116
M0519131,T192
M0519136,T116
M0519136,T192
M0519138,T070
M0519180,T070
M0519184,T040
M0519189,T116
M0519189,T192
M0519192,T040
M0519201,T040
M0519203,T081
M0519213,T041
M0519213,T042
M0519221,T116
M0519221,T129
M0519223,T015
