`tree_number`,`mesh_descriptor_uid`,`mesh_tree_id`
D12.776.210.500.570.590,D017570,202498
D12.776.260.103.750.590,D017570,202499
D12.776.930.125.750.590,D017570,202500
D10.251.355.255.100.450.405,D017572,202501
D10.251.355.310.166.887.405,D017572,202502
D23.469.050.175.450.400,D017572,202503
C07.465.342,D017573,202504
C14.280.067.672,D017574,202505
C23.550.073.670,D017574,202506
E07.700.600.400,D017575,202507
J01.637.215.600.400,D017575,202508
J01.637.708.560.875.400,D017575,202509
D04.345.566.270,D017576,202510
D10.477.500,D017576,202511
D12.644.365.500,D017576,202512
D12.644.641.270,D017576,202513
C17.800.135,D017577,202514
C23.300.575.150,D017577,202515
G05.344.401.501.450,D017578,202516
G12.500.274.501.450,D017578,202517
I01.198.240.856.350,D017579,202518
I01.880.735.900.350,D017579,202519
E02.870,D017582,202520
E02.870.300.200,D017583,202521
E02.912.800.200,D017583,202522
E04.292.471.350,D017583,202523
E01.370.510.700,D017584,202524
N05.715.350.575,D017584,202525
N06.850.490.812,D017584,202526
E01.370.350.578.937.260.850,D017585,202527
E01.370.350.700.560.260.850,D017585,202528
E01.370.350.850.260.850,D017585,202529
E01.370.350.850.850.870,D017585,202530
E01.370.376.537.750.260.850,D017585,202531
E05.629.937.260.850,D017585,202532
E04.555.200,D017586,202533
E04.555.200.200,D017587,202534
C12.706.316.064.500,D017588,202535
C12.706.316.129.750,D017588,202536
C13.351.875.253.064.500,D017588,202537
C13.351.875.253.129.750,D017588,202538
C16.131.939.316.064.500,D017588,202539
C16.131.939.316.129.750,D017588,202540
C19.391.119.064.500,D017588,202541
C19.391.119.129.750,D017588,202542
N02.421.726.608,D017589,202543
C10.228.140.163.560,D017590,202544
C10.314.500,D017590,202545
C18.452.132.560,D017590,202546
E01.370.225.124.100.600,D017591,202547
E01.370.225.998.110.600,D017591,202548
E04.665.150.600,D017591,202549
E05.200.124.100.600,D017591,202550
E05.200.998.110.600,D017591,202551
E02.547.800,D017592,202552
C10.886.425.800.200.500,D017593,202553
F03.870.400.800.200.500,D017593,202554
L01.737.813,D017594,202555
G08.852.725.740,D017595,202556
G09.330.100.812.740,D017595,202557
G08.852.725.750,D017596,202558
G09.330.100.812.750,D017596,202559
G08.852.725.700,D017597,202560
G09.330.100.812.700,D017597,202561
N04.452.227,D017598,202562
C04.557.465.625,D017599,202563
C04.557.580.625,D017599,202564
C04.557.465.625.630,D017600,202565
C04.557.580.625.630,D017600,202566
D01.650,D017601,202567
E02.594.550,D017602,202568
E02.600.500,D017602,202569
E04.014.520.550,D017602,202570
E04.943.500.500,D017602,202571
E01.370.685.814,D017603,202572
E05.796.908,D017603,202573
F02.463.593.257.800,D017603,202574
F02.463.593.710.725,D017603,202575
F04.096.753.814,D017603,202576
F04.669.908,D017603,202577
E04.520.252.500.150,D017604,202578
D01.139,D017605,202579
D01.210,D017606,202580
D01.056,D017607,202581
D01.220,D017608,202582
D01.103,D017609,202583
D01.146,D017610,202584
D01.303,D017611,202585
D01.379,D017612,202586
D01.475,D017613,202587
A08.800.050.150,D017615,202588
D01.524,D017616,202589
E02.815.270,D017619,202590
C07.465.714.354.750,D017622,202591
C04.557.435.595.950,D017624,202592
C04.588.945.947.535.585.950,D017624,202593
C04.700.635.950,D017624,202594
C10.597.606.643.969,D017624,202595
C11.250.060.950,D017624,202596
C11.270.060.950,D017624,202597
C11.941.375.060.950,D017624,202598
C12.706.316.096.875,D017624,202599
C12.758.820.750.585.950,D017624,202600
C12.777.419.473.585.950,D017624,202601
C13.351.875.253.096.875,D017624,202602
C13.351.937.820.535.585.950,D017624,202603
C13.351.968.419.473.585.950,D017624,202604
C16.131.260.940,D017624,202605
C16.131.384.079.950,D017624,202606
C16.131.939.316.096.875,D017624,202607
C16.320.180.940,D017624,202608
C16.320.290.078.950,D017624,202609
C16.320.700.642.950,D017624,202610
C19.391.119.096.875,D017624,202611
A08.186.211.132.810.428.600.135,D017626,202612
A08.637.400,D017628,202613
A11.650.400,D017628,202614
A11.284.149.165.420.471,D017629,202615
D12.776.543.585.250,D017630,202616
D01.524.500.050,D017632,202617
D01.578.725.050.075,D017632,202618
D01.578.725.500.050,D017632,202619
D01.837.725.700.760.070.110,D017632,202620
D01.837.725.700.760.535.400,D017632,202621
D01.524.500,D017633,202622
D01.578.725.500,D017633,202623
D01.837.725.700.760.535,D017633,202624
G12.535.425.800,D017634,202625
G12.535.425.100,D017635,202626
D01.578.725.050.050,D017636,202627
D01.837.725.700.760.070.050,D017636,202628
G12.535.425.120,D017637,202629
D01.578.725.050.050.100,D017638,202630
D01.837.725.700.760.070.050.090,D017638,202631
D01.524.500.040,D017639,202632
D01.578.725.050.050.050,D017639,202633
D01.578.725.500.040,D017639,202634
D01.837.725.700.760.070.050.060,D017639,202635
D01.837.725.700.760.535.040,D017639,202636
D01.578.725,D017640,202637
D01.837.725.700.760,D017640,202638
D01.056.050.075.975,D017641,202639
D01.578.725.025.975,D017641,202640
D01.650.550.050.075.975,D017641,202641
D01.837.725.700.760.050.950,D017641,202642
D02.715,D017646,202643
D01.837,D017655,202644
D12.776.543.750.035,D017660,202645
D12.776.543.750.720.670.100,D017660,202646
D12.776.543.750.720.670,D017661,202647
D09.400.420.110.690,D017663,202648
D12.644.233.110.690,D017663,202649
N04.590.374.900,D017664,202650
N05.300.830,D017664,202651
D01.045.250.357,D017665,202652
D01.248.497.158.459.300,D017665,202653
D01.339.431.249,D017665,202654
D01.045.250.875.200,D017666,202655
D01.248.497.158.459.650.200,D017666,202656
D01.268.406.500.250,D017666,202657
D01.362.340.500.250,D017666,202658
A11.329.114,D017667,202659
N05.715.350.075.100,D017668,202660
N06.850.490.250.100,D017668,202661
D01.538,D017669,202662
D01.857,D017670,202663
D01.710,D017671,202664
D01.625,D017672,202665
D01.857.650.705,D017673,202666
D01.857.700.705,D017673,202667
C18.452.750.400,D017674,202668
C06.405.117.119.500.204,D017675,202669
C14.907.617.812.500,D017675,202670
C14.907.823.225,D017675,202671
C17.300.799.801.500,D017675,202672
C17.800.784.801.500,D017675,202673
C18.452.174.130.204,D017675,202674
C07.465.397,D017676,202675
C17.800.859.475.560.397,D017676,202676
I01.240.050,D017677,202677
N01.224.033,D017677,202678
N06.850.505.400.050,D017677,202679
I01.240.800,D017678,202680
N01.224.803,D017678,202681
N06.850.505.400.850,D017678,202682
E02.258,D017679,202683
D01.745,D017680,202684
C15.378.553.231.549,D017681,202685
C14.280.671,D017682,202686
C23.888.582,D017682,202687
B01.050.150.900.493.817.750.705.580,D017683,202688
B01.050.150.900.493.817.750.825.580,D017683,202689
B01.050.150.900.493.817.750.705.580.410,D017684,202690
B01.050.150.900.493.817.750.705.580.400,D017685,202691
B01.050.150.900.493.817.750.825.580.600,D017686,202692
D01.268.271.800.800,D017687,202693
D01.362.641.745.800,D017687,202694
C06.405.205.200,D017688,202695
C05.660.585.600,D017689,202696
C16.131.621.585.600,D017689,202697
E02.095.147.500,D017690,202698
E04.936.225,D017690,202699
Z01.107.084,D017691,202700
D01.200.275.150.100.800,D017693,202701
D01.857.625,D017693,202702
E02.891,D017694,202703
C26.808,D017695,202704
C05.651.575.290,D017696,202705
C10.668.491.550.290,D017696,202706
G08.686.157.500.812,D017697,202707
G08.686.841.249.500.812,D017697,202708
G08.686.157.500.625,D017698,202709
G08.686.841.249.500.625,D017698,202710
C23.888.592.612.944,D017699,202711
C14.907.355.350.454.500,D017700,202712
E01.370.225.500.195.107.330.725,D017701,202713
E01.370.225.625.107.330.725,D017701,202714
E05.200.500.195.107.330.725,D017701,202715
E05.200.625.107.330.725,D017701,202716
E05.242.195.107.330.725,D017701,202717
G04.140.107.330.725,D017701,202718
G09.188.105.330.725,D017701,202719
C01.539.830.025.780,D017703,202720
C07.550.781.625,D017703,202721
C08.730.561.625,D017703,202722
C09.775.649.625,D017703,202723
G09.330.380.057,D017704,202724
G11.561.731.063,D017704,202725
D02.455.426.559.389.140.450,D017705,202726
D12.644.456.345.600,D017706,202727
E02.095.135.140.275,D017707,202728
E02.095.135.140.425,D017708,202729
E05.599.125,D017709,202730
G17.290,D017709,202731
E02.095.135.140.425.445,D017710,202732
E05.599.850,D017711,202733
H01.548.675,D017711,202734
F01.829.316.549.700,D017712,202735
H01.770.644.487,D017712,202736
I01.880.604.640.700,D017712,202737
L01.737.640,D017712,202738
N03.706.700.700,D017712,202739
E02.095.135.140.650,D017713,202740
C01.539.234,D017714,202741
C14.907.320.191,D017719,202742
C17.800.893.592.450.200,D017719,202743
C19.246.099.500.191,D017719,202744
C19.246.099.937.250,D017719,202745
E05.318.416,D017720,202746
E05.393.522,D017720,202747
H01.158.201.636.475.500,D017720,202748
H01.158.273.343.595.475.500,D017720,202749
H01.181.122.650.475.550,D017720,202750
H02.403.720.500.300,D017720,202751
N06.850.520.470,D017720,202752
N03.219.151.400.687,D017721,202753
N03.219.262.500,D017721,202754
N05.300.375.500,D017721,202755
N03.219.262.300,D017722,202756
N03.219.442.613,D017722,202757
N04.452.706.477.400,D017723,202758
N04.761.879.300,D017723,202759
N05.700.900.300,D017723,202760
G09.330.380.937,D017725,202761
G09.330.955.950,D017725,202762
C02.256.466.245.150,D017726,202763
C02.325.270,D017726,202764
C11.294.800.270,D017726,202765
C11.768.773.360,D017726,202766
B04.280.120.400.150,D017727,202767
C04.557.386.480.750.399,D017728,202768
C15.604.515.569.480.750.600,D017728,202769
C20.683.515.761.480.750.399,D017728,202770
A08.675.542.145.750,D017729,202771
A08.850.700,D017729,202772
A11.284.149.165.420.780.700,D017729,202773
A11.671.137.750,D017729,202774
A11.671.501.145.750,D017729,202775
D12.776.543.750.705.852.760.072,D017730,202776
D23.050.285.025,D017730,202777
D23.050.301.264.035.130,D017730,202778
D23.101.100.110.130,D017730,202779
D23.101.140.055,D017730,202780
C04.557.386.480.750.800.528,D017731,202781
C15.604.515.569.480.750.800.528,D017731,202782
C20.683.515.761.480.750.800.528,D017731,202783
J01.937.285.100.100,D017732,202784
N02.421.297.879.100.100,D017732,202785
C02.256.466.313.500,D017733,202786
C04.588.443.591.545.500,D017733,202787
C04.834.512.513.500,D017733,202788
C07.465.565.545.500,D017733,202789
C23.300.816.513.500,D017733,202790
A03.159.183.079,D017734,202791
G06.920.900,D017735,202792
E07.305.250.471,D017736,202793
A11.329.372.630,D017737,202794
A11.627.482.630,D017737,202795
A11.733.397.630,D017737,202796
A15.382.680.397.630,D017737,202797
A15.382.812.522.630,D017737,202798
D02.455.326.146.100,D017738,202799
D02.886.645.600.055,D017738,202800
D02.886.645.600.080,D017739,202801
M01.860,D017741,202802
E06.170.205,D017742,202803
N02.421.240.190.220,D017742,202804
E05.328,D017743,202805
N06.850.585,D017743,202806
D20.944.460.300,D017744,202807
N06.850.460.710.460.300,D017744,202808
N06.850.860.510.900.600.600,D017744,202809
N06.850.860.510.900.600.500,D017745,202810
A02.835.583.443,D017746,202811
G07.203.300.600.875,D017747,202812
J02.500.600.875,D017747,202813
F02.784.412.923,D017748,202814
F02.784.692.816,D017748,202815
F04.096.628.779.900,D017748,202816
N04.452.932,D017748,202817
N04.452.955,D017749,202818
N04.761.700.675,D017749,202819
N05.700.792,D017749,202820
M01.526.485.067.040,D017750,202821
N02.360.067.040,D017750,202822
N04.452.871.900,D017751,202823
N06.850.135.060.075.800,D017751,202824
G16.500.175.827,D017752,202825
N06.230.265,D017752,202826
G16.500.275.157,D017753,202827
N06.230.124,D017753,202828
N02.278.216.500.968.679.375,D017754,202829
N03.219.463.430,D017754,202830
N04.452.442.422.679.375,D017754,202831
E02.794,D017755,202832
J01.040.168,D017756,202833
N06.850.310.415,D017757,202834
N06.850.310.410,D017758,202835
C26.404.249,D017759,202836
C05.116.214,D017760,202837
D09.698.373.400.300.600,D017762,202838
E04.525.210.080,D017763,202839
E04.525.210.080.600,D017764,202840
D08.811.277.040,D017766,202841
I01.198.240.903.149.500,D017767,202842
I01.880.735.950.500.903.149.500,D017767,202843
E07.858.082.800,D017768,202844
C10.668.829.500.850.600,D017769,202845
C10.668.829.550.925,D017769,202846
C26.844.150.957,D017769,202847
G01.374.669,D017770,202848
C10.668.829.050,D017772,202849
C18.452.845.500.050,D017772,202850
A01.923.600.600,D017773,202851
A02.633.567.050.750,D017773,202852
G11.561.638.350,D017774,202853
A08.800.050.050,D017776,202854
A08.800.800.060,D017776,202855
A08.675.127.500.700,D017777,202856
A08.675.542.100.700,D017777,202857
A08.675.542.234.700,D017777,202858
A08.800.050.050.050.700,D017777,202859
A08.800.050.600.650,D017777,202860
A08.800.800.060.050.700,D017777,202861
A11.671.188.500.700,D017777,202862
A11.671.501.100.700,D017777,202863
A11.671.501.234.700,D017777,202864
D20.215.894.815,D017778,202865
A08.675.542.075.800,D017779,202866
A08.675.542.100.800,D017779,202867
A08.800.050.050.050.800,D017779,202868
A08.800.800.060.050.800,D017779,202869
A11.671.501.075.800,D017779,202870
A11.671.501.100.800,D017779,202871
D20.215.894.582.500,D017780,202872
G05.360.340.024.340.330,D017781,202873
G05.360.340.024.340.364.875.345,D017781,202874
G05.360.340.358.024.875.345,D017781,202875
G05.360.340.358.840.500.345,D017781,202876
A08.340.315.350.850,D017783,202877
A08.800.050.300.300.850,D017783,202878
A08.800.050.800.300.850,D017783,202879
N02.278.065.600,D017784,202880
G01.249.705,D017785,202881
G01.358.500.505.650.782,D017785,202882
G01.590.540.782,D017785,202883
G01.750.250.650.782,D017785,202884
G01.750.770.578.782,D017785,202885
B04.715.260.150,D017788,202886
B04.820.260.150,D017788,202887
C23.550.382.937,D017789,202888
B04.715.110.150,D017790,202889
B04.820.110.150,D017790,202890
B04.280.350,D017791,202891
B04.715.270,D017791,202892
E04.987.775.800,D017792,202893
B04.715.435.500,D017793,202894
B04.820.420.500,D017793,202895
B04.715.081.050.050,D017794,202896
B04.715.464.040.050,D017794,202897
B04.820.081.050.050,D017794,202898
B04.715.081.080,D017795,202899
B04.715.464.080,D017795,202900
B04.820.081.080,D017795,202901
B04.280.092.150,D017796,202902
B04.715.102.150,D017796,202903
B04.715.464.100,D017796,202904
E05.320.550.550,D017797,202905
E07.695.680.550,D017797,202906
B04.715.150.150,D017798,202907
B04.715.464.150,D017798,202908
B04.820.150.150,D017798,202909
B04.715.081.180,D017799,202910
B04.715.464.180,D017799,202911
B04.820.081.180,D017799,202912
B04.715.464.600,D017800,202913
B04.715.635.600,D017800,202914
B04.820.590.600,D017800,202915
B04.715.464.600.600,D017801,202916
B04.715.635.600.600,D017801,202917
B04.820.590.600.600,D017801,202918
F01.829.263.315.500.862,D017805,202919
I01.240.361.500.862,D017805,202920
I01.880.853.150.423.500.862,D017805,202921
N01.224.361.500.862,D017805,202922
N01.824.308.500.862,D017805,202923
B04.715.464.750,D017806,202924
B04.715.850.860,D017806,202925
B04.820.900.850,D017806,202926
E05.318.308.985.550.325,D017809,202927
L01.280.975.550.325,D017809,202928
N01.224.935.698.201,D017809,202929
N06.850.505.400.975.550.325,D017809,202930
N06.850.520.308.985.550.325,D017809,202931
B01.050.150.900.833.672.280,D017812,202932
B01.050.150.900.833.672.350,D017815,202933
E05.927.573.500,D017817,202934
B01.050.150.900.833.672.875,D017819,202935
B01.050.150.900.833.672.250,D017821,202936
C07.465.714.204,D017823,202937
C04.182.089.265,D017824,202938
C05.116.070.265,D017824,202939
C10.228.140.163.100.362.375,D017825,202940
C10.228.140.695.625.375,D017825,202941
C10.314.400.375,D017825,202942
C10.574.500.300,D017825,202943
C16.320.400.150,D017825,202944
C16.320.565.189.362.375,D017825,202945
C18.452.132.100.362.375,D017825,202946
C18.452.648.189.362.375,D017825,202947
C10.228.140.252.190.530.530,D017827,202948
C10.228.140.252.700.700.500,D017827,202949
C10.228.854.787.875.500,D017827,202950
C10.574.500.825.700.500,D017827,202951
C10.597.350.090.500.530.530,D017827,202952
C16.320.400.780.875.500,D017827,202953
D03.633.400.811.650,D017828,202954
D04.345.295.750.650,D017828,202955
D02.145.074.444,D017829,202956
D03.383.129.539.487.350,D017829,202957
D03.605.084.500.444,D017829,202958
D03.633.100.449.350,D017829,202959
D02.033.455.250.700.660,D017830,202960
D05.750.741.610,D017830,202961
D25.720.741.610,D017830,202962
J01.637.051.720.741.610,D017830,202963
E01.190,D017831,202964
A08.612.220.830,D017833,202965
D03.633.100.810.835.055.550,D017835,202966
B01.050.150.900.833.672.875.120,D017836,202967
B01.050.150.900.833.672.875.200,D017837,202968
B01.050.150.900.833.672.350.225,D017838,202969
B01.050.150.900.833.672.875.280,D017839,202970
B01.050.150.900.833.672.875.750,D017840,202971
B01.050.150.900.833.672.875.875,D017841,202972
A02.513.514.287,D017843,202973
A02.835.583.512.287,D017843,202974
A02.513.514.162.500,D017844,202975
A02.835.583.512.162.500,D017844,202976
A02.513.514.350,D017846,202977
A02.835.583.512.350,D017846,202978
A02.513.514.475,D017847,202979
A02.835.583.512.475,D017847,202980
A02.880.438,D017847,202981
B05.155,D017848,202982
B01.050.050.199.520,D017849,202983
N03.219.390,D017850,202984
D08.811.913.696.630,D017851,202985
D08.811.913.696.640,D017852,202986
D08.811.913.696.620,D017853,202987
D08.811.913.696.175,D017854,202988
D08.811.913.696.900,D017855,202989
D08.811.913.696.650,D017856,202990
B01.050.150.900.493.817,D017858,202991
B01.050.150.900.493.385.300,D017859,202992
B04.715.150.500,D017860,202993
B04.820.150.500,D017860,202994
B03.140.094.625,D017861,202995
B03.440.425.410.194.625,D017861,202996
B04.280.600,D017862,202997
B04.715.600,D017862,202998
B04.715.260.575,D017863,202999
B04.820.260.575,D017863,203000
B04.715.810.870,D017864,203001
B04.820.860.870,D017864,203002
B04.715.820,D017865,203003
B04.820.087.855,D017865,203004
D08.811.913.696.645,D017866,203005
D08.811.913.696.620.682.700.150,D017867,203006
D12.644.360.200,D017867,203007
D12.776.476.200,D017867,203008
D08.811.913.696.620.682.700.150.125,D017868,203009
D12.644.360.200.125,D017868,203010
D12.776.476.200.125,D017868,203011
D08.811.913.696.620.682.700.150.150,D017869,203012
D12.644.360.200.150,D017869,203013
D12.776.476.200.150,D017869,203014
D08.811.913.696.620.682.700.125,D017871,203015
D12.644.360.100,D017871,203016
D12.776.476.100,D017871,203017
D12.776.460,D017874,203018
D12.776.964.925.968,D017874,203019
D08.811.399.520.750,D017875,203020
B01.050.150.900.493.385.850,D017877,203021
D02.455.426.559.389.150.700.200,D017878,203022
D02.500.375.125,D017878,203023
D02.886.250.125,D017878,203024
D02.500.375,D017879,203025
D02.886.250,D017879,203026
C05.660.585,D017880,203027
C16.131.621.585,D017880,203028
B03.440.400.425.550.400,D017881,203029
B03.660.075.525.410,D017881,203030
B03.440.400.425.550.400.375,D017882,203031
B03.660.075.525.410.410,D017882,203032
A02.513.514.162,D017885,203033
A02.835.583.512.162,D017885,203034
D01.029.260.700.675.374.075.025.300.150,D017886,203035
D01.146.360.050.300.200,D017886,203036
D01.578.122.477.300,D017886,203037
D01.695.625.675.650.075.025.300.150,D017886,203038
C05.116.900.480,D017887,203039
C23.550.751.500,D017887,203040
A02.513.514.162.600,D017888,203041
A02.835.583.512.162.600,D017888,203042
C11.941.375.285,D017889,203043
C15.604.744.742.500,D017890,203044
C26.017.680.500,D017890,203045
C26.761.555.500,D017890,203046
H01.158.703.045,D017891,203047
H02.403.720.500.650,D017891,203048
H02.628.413,D017891,203049
D01.640,D017892,203050
E02.774.945.500.500,D017893,203051
E04.292.762,D017893,203052
D01.530,D017895,203053
B04.715.464.725,D017898,203054
B04.123.150,D017899,203055
B04.280.090,D017899,203056
B04.100.500,D017900,203057
B04.123.150.500,D017900,203058
B04.280.090.500,D017900,203059
B04.123.150.500.305,D017901,203060
B04.123.205.305,D017901,203061
B04.280.090.500.305,D017901,203062
B04.123.150.700,D017902,203063
B04.280.090.700,D017902,203064
B04.123.150.700.100,D017903,203065
B04.123.205.891.100,D017903,203066
B04.280.090.700.100,D017903,203067
B03.510.024.049.050.525,D017904,203068
B03.510.460.400.400.049.049.589,D017904,203069
D01.248.497.158.750,D017905,203070
D01.695.625.700.675,D017905,203071
B04.100.750,D017906,203072
B04.123.150.800,D017906,203073
B04.280.090.800,D017906,203074
B04.123.205.600,D017907,203075
B04.123.691.600,D017907,203076
B04.820.410,D017907,203077
B04.123.205.600.050,D017908,203078
B04.123.691.600.050,D017908,203079
B04.820.410.050,D017908,203080
B04.123.205.600.500,D017909,203081
B04.123.691.600.500,D017909,203082
B04.820.410.500,D017909,203083
B04.123.691.230,D017910,203084
B04.820.180,D017910,203085
B04.123.370,D017911,203086
B04.280.400,D017911,203087
B04.123.370.400,D017912,203088
B04.280.400.400,D017912,203089
B04.123.370.600,D017913,203090
B04.280.400.600,D017913,203091
B04.123.470,D017914,203092
B04.280.470,D017914,203093
B04.123.470.500,D017915,203094
B04.280.470.500,D017915,203095
B04.123.900,D017916,203096
B04.280.900,D017916,203097
B04.280.375.100,D017917,203098
B04.450.390.100,D017917,203099
B04.280.375.650,D017918,203100
B04.450.390.650,D017918,203101
B04.280.375.650.460,D017919,203102
B04.450.390.650.460,D017919,203103
D12.776.157.530.450.162,D017920,203104
D12.776.543.550.190,D017920,203105
D12.776.543.585.450.162,D017920,203106
B04.280.030.500,D017921,203107
D12.776.157.530.450.162.775,D017923,203108
D12.776.543.550.190.775,D017923,203109
D12.776.543.585.450.162.775,D017923,203110
B04.280.065.500,D017924,203111
B04.525.100.500,D017924,203112
B04.280.120.150,D017925,203113
B04.820.095.887.150,D017927,203114
B04.820.095.887.900,D017928,203115
B04.820.095.500.380,D017929,203116
G05.360.340.024.340.435,D017930,203117
D13.695.578.424.450.275,D017931,203118
D27.720.470.530.600.223.600,D017931,203119
A08.800,D017933,203120
B04.820.504.540.150,D017934,203121
D08.244.175,D017936,203122
D12.776.422.220.175,D017936,203123
D08.244.300,D017937,203124
D12.776.422.220.300,D017937,203125
B04.820.504.540.150.150,D017938,203126
B04.820.504.540.150.160,D017939,203127
B04.820.504.540.150.260,D017941,203128
D01.029.260.550,D017942,203129
D01.625.525,D017942,203130
B04.820.565.170,D017943,203131
B04.820.565.170.200.150,D017944,203132
B04.820.565.170.800,D017945,203133
A08.675.650.850.625.670.650,D017948,203134
A08.675.650.915.937.670.650,D017948,203135
A08.800.950.937.670.650,D017948,203136
A09.371.729.831.625.670.650,D017948,203137
A11.671.650.850.625.670.650,D017948,203138
A11.671.650.915.937.670.650,D017948,203139
A08.675.650.850.625.670.100,D017949,203140
A08.675.650.915.937.670.100,D017949,203141
A08.800.950.937.670.100,D017949,203142
A09.371.729.831.625.670.100,D017949,203143
A11.671.650.850.625.670.100,D017949,203144
A11.671.650.915.937.670.100,D017949,203145
A08.340.390,D017950,203146
A08.800.350,D017950,203147
G12.119,D017951,203148
G12.450.050.400.070,D017951,203149
A08.340.352,D017952,203150
A13.408,D017952,203151
D02.500,D017953,203152
Z01.058.290,D017954,203153
B04.820.565.284.689,D017955,203154
A08.675.650.850.625.660,D017956,203155
A08.675.650.915.937.650,D017956,203156
A08.800.950.937.650,D017956,203157
A09.371.729.831.625.660,D017956,203158
A11.671.650.850.625.660,D017956,203159
A11.671.650.915.937.650,D017956,203160
A13.750,D017956,203161
B04.450.420.410.500,D017957,203162
B04.820.565.400.410.500,D017957,203163
B04.820.650.589.650,D017958,203164
B04.820.650.589.500,D017960,203165
B04.820.650.589.520,D017961,203166
D10.212.302.380.410.100,D017962,203167
D10.251.355.310.640.400,D017962,203168
D10.251.355.337.100,D017962,203169
D02.540.576.500.992.050,D017963,203170
D03.383.129.799.550,D017964,203171
D03.383.606.530,D017964,203172
D10.251.355.310.640.425,D017965,203173
D10.251.355.343.249,D017965,203174
A08.675.790,D017966,203175
A11.671.790,D017966,203176
D01.975,D017967,203177
D01.960,D017968,203178
B04.820.650.589.530,D017969,203179
D01.930,D017970,203180
D01.935,D017971,203181
B04.820.650.589.600,D017972,203182
D01.940,D017973,203183
D01.950,D017974,203184
D01.765,D017975,203185
D01.029.260.700,D017976,203186
D01.695.625,D017976,203187
B04.613.807.200,D017977,203188
B04.820.650.200,D017977,203189
D12.776.543.750.750.400,D017978,203190
D01.379.400,D017979,203191
D12.776.543.750.720,D017981,203192
D12.776.543.750.670,D017982,203193
D12.776.543.750.670.300,D017983,203194
D12.776.543.750.695.150,D017983,203195
D12.776.543.750.720.330,D017983,203196
D09.698.373.400.300.200,D017984,203197
D09.698.373.400.300.150,D017985,203198
B04.613.807.375.700,D017986,203199
B04.820.650.375.700,D017986,203200
B04.613.807.375,D017988,203201
B04.820.650.375,D017988,203202
B04.613.807.375.510,D017989,203203
B04.613.807.805.510,D017989,203204
B04.820.650.375.510,D017989,203205
B04.820.650.805.510,D017989,203206
B04.280.580.325.200,D017990,203207
B04.525.150.150,D017990,203208
B04.280.580.650.600,D017992,203209
B04.280.580.650.600.325.660,D017993,203210
B04.280.410.400,D017994,203211
B04.525.400,D017994,203212
B04.280.410.700,D017995,203213
B04.280.650.250,D017996,203214
B04.525.250,D017996,203215
D10.251.355.255.100.450.855.455,D017997,203216
D10.251.355.310.166.887.855.455,D017997,203217
D23.469.050.175.450.725.400,D017997,203218
D10.251.355.255.100.450.855.461,D017998,203219
D10.251.355.310.166.887.855.461,D017998,203220
D23.469.050.175.450.725.415,D017998,203221
D10.251.355.255.100.450.855.470,D017999,203222
D10.251.355.310.166.887.855.470,D017999,203223
D23.469.050.175.450.725.425,D017999,203224
D12.776.543.750.750,D018000,203225
D12.776.543.750.695.080,D018002,203226
D12.776.543.750.720.600.220,D018002,203227
D12.776.543.750.750.555.220,D018002,203228
D12.776.543.750.695.100,D018003,203229
D12.776.543.750.750.200,D018003,203230
D12.776.543.750.695.070,D018004,203231
D12.776.543.750.720.600.200,D018004,203232
D12.776.543.750.750.555.200,D018004,203233
D12.776.543.750.695.900,D018005,203234
D12.776.543.750.720.600.915,D018005,203235
D12.776.543.750.750.360.900,D018005,203236
D12.776.543.750.750.555.915,D018005,203237
D12.776.210.500.570,D018006,203238
D12.776.260.103.750,D018006,203239
D12.776.930.125.750,D018006,203240
D12.776.210.500.570.600,D018008,203241
D12.776.260.103.750.600,D018008,203242
D12.776.930.125.750.600,D018008,203243
D12.776.157.530.400.175.781,D018009,203244
D12.776.157.530.400.400.100.200,D018009,203245
D12.776.543.550.450.175.781,D018009,203246
D12.776.543.550.450.500.100.200,D018009,203247
D12.776.543.585.400.175.781,D018009,203248
D12.776.543.585.400.500.100.200,D018009,203249
D12.776.543.750.130.625,D018009,203250
D12.776.543.750.720.200.470,D018009,203251
D12.776.543.750.750.460,D018010,203252
D01.268.185,D018011,203253
D12.776.543.750.720.600,D018013,203254
D12.776.543.750.750.555,D018013,203255
E05.393.350,D018014,203256
D12.776.543.750.695.105,D018015,203257
D12.776.543.750.720.600.260,D018015,203258
D12.776.543.750.750.555.260,D018015,203259
D12.776.543.750.695.650,D018016,203260
D12.776.543.750.750.600,D018016,203261
D12.776.543.750.750.700,D018017,203262
B04.820.504.080.500,D018018,203263
D12.776.543.750.695.180,D018019,203264
D12.776.543.750.720.600.290,D018019,203265
D12.776.543.750.750.555.290,D018019,203266
D12.776.543.750.750.700.150,D018019,203267
D01.510,D018020,203268
D01.210.450.150.450,D018021,203269
D01.510.500,D018021,203270
G12.400,D018023,203271
F01.829.316.549.690,D018024,203272
I01.880.604.640.690,D018024,203273
N03.706.700.690,D018024,203274
N04.761.616,D018024,203275
N05.715.680,D018024,203276
D12.776.543.750.720.600.860,D018025,203277
D12.776.543.750.750.555.860,D018025,203278
D12.776.543.750.750.700.840,D018025,203279
D12.776.543.750.750.580,D018026,203280
D12.776.543.750.695.330,D018027,203281
D12.776.543.750.750.580.350,D018027,203282
D12.776.543.750.695.550,D018028,203283
D12.776.543.750.720.600.560,D018028,203284
D12.776.543.750.750.555.560,D018028,203285
