`tree_number`,`mesh_descriptor_uid`,`mesh_tree_id`
C23.550.210.870.680,D010677,23990
G05.360.162.520.300.325.345.700,D010677,23991
G05.360.162.520.300.505.515.700,D010677,23992
G05.365.590.175.870.680,D010677,23993
K01.093.660,D010678,23994
Z01.252.145.671,D010679,23995
Z01.639.790,D010679,23996
K01.517.732,D010680,23997
K01.517.732.477,D010681,23998
K01.517.732.602,D010682,23999
K01.517.732.727,D010683,24000
K01.752,D010684,24001
K01.752.622,D010685,24002
K01.752.667,D010686,24003
K01.752.712,D010687,24004
C12.294.494.684,D010688,24005
C14.907.617.718,D010689,24006
C14.907.940.740,D010689,24007
E01.370.350.700.060.600,D010690,24008
E01.370.370.050.600,D010690,24009
B01.050.500.131.617.720.500.500.750.781.602,D010691,24010
D09.400.420.110.710,D010692,24011
D12.644.233.110.710,D010692,24012
D02.455.426.559.389.657.684.602,D010693,24013
D02.522.818.561.602,D010693,24014
D03.383.663.283.266.450.550,D010693,24015
D08.811.277.450.410.100.500.500,D010694,24016
D08.811.277.450.420.475,D010694,24017
D08.811.641.761,D010694,24018
D09.408.702,D010695,24019
D02.455.426.559.389.657.684,D010696,24020
D02.455.426.779.347.300,D010697,24021
D03.633.300.953.275.300,D010697,24022
D04.711.347.300,D010697,24023
F03.080.725,D010698,24024
G09.772.585,D010699,24025
L01.559.598.518,D010700,24026
E01.370.370.380.400.500,D010701,24027
D02.705.400.625.650,D010702,24028
D02.705.539.345.650,D010702,24029
D02.886.300.692.650,D010702,24030
D02.455.849.291.500.510,D010703,24031
D02.455.849.291.500,D010704,24032
D02.522.741,D010705,24033
D02.705.400.625.670,D010706,24034
D02.705.539.345.670,D010706,24035
D02.886.300.692.670,D010706,24036
D03.633.100.513.750.625,D010706,24037
D02.705.400.700,D010707,24038
D08.811.913.050.134.700,D010709,24039
D01.029.260.700.675.374,D010710,24040
D01.248.497.158.730,D010710,24041
D01.695.625.675.650,D010710,24042
D08.811.277.352.650.620,D010711,24043
D10.570.755.375.760,D010712,24044
D10.570.755.375.760.400.800,D010713,24045
D10.570.755.375.760.400.840,D010714,24046
D10.570.755.375.760.400.885,D010715,24047
D10.570.755.375.760.400.942,D010716,24048
D08.811.913.696.900.150,D010717,24049
D10.570.755.375.760.400.971,D010718,24050
F02.830.816.964.500,D010719,24051
G11.561.790.964.500,D010719,24052
G14.935.500,D010719,24053
D01.695.525,D010720,24054
D02.705.621,D010720,24055
D01.029.260.700.600,D010721,24056
D01.695.625.600,D010721,24057
D02.705.629,D010721,24058
D08.811.913.225.250,D010723,24059
D03.633.100.759.646.138.850,D010724,24060
D13.695.667.138.850,D010724,24061
D13.695.827.068.850,D010724,24062
D12.125.373.603,D010725,24063
D12.125.740.675,D010725,24064
D27.505.519.389.735,D010726,24065
D08.811.277.352.640,D010727,24066
D02.241.511.701,D010728,24067
D08.811.520.224.125.550,D010729,24068
D08.811.520.224.125.650,D010730,24069
D05.500.562.484,D010731,24070
D08.811.600.700,D010731,24071
D08.811.913.696.620.650,D010731,24072
D08.811.913.696.620.225.850.500,D010732,24073
D08.811.399.520.750.625,D010733,24074
D08.811.682.047.150.600,D010734,24075
D08.811.913.696.630.700,D010735,24076
D08.811.399.520.750.700,D010736,24077
D08.811.277.352.640.700.700,D010738,24078
D08.811.277.352.640.700.710,D010739,24079
D08.811.277.352.100.680,D010740,24080
D08.811.277.352.640.700,D010740,24081
D08.811.277.352.100.680.750,D010741,24082
D02.033.800.875.875.750,D010742,24083
D02.355.460.750,D010742,24084
D10.570.755.375.760.400.985,D010742,24085
D10.570.755,D010743,24086
D08.811.277.352.650,D010744,24087
D02.241.081.018.677,D010746,24088
D02.705.429.875,D010746,24089
D12.644.717,D010748,24090
D08.811.277.352.650.625,D010749,24091
D12.776.744,D010750,24092
D08.811.520.241.300.500,D010751,24093
D02.455.526.728.650.730,D010752,24094
D02.705.672.500,D010752,24095
D01.695.550,D010753,24096
D02.705.675,D010753,24097
D09.894.643.650,D010754,24098
D02.705.400,D010755,24099
D01.029.260.700.675,D010756,24100
D01.695.625.675,D010756,24101
D01.029.260.700.700,D010757,24102
D01.695.625.700,D010757,24103
D01.268.666,D010758,24104
D01.268.666.500,D010759,24105
D01.496.669,D010759,24106
C18.452.750,D010760,24107
D01.268.666.500.604,D010761,24108
D01.496.669.604,D010761,24109
D01.496.749.658,D010761,24110
D08.811.913.400.450.460.400.280,D010762,24111
D08.811.913.400.450.460.400.327,D010763,24112
D08.811.913.696.620.682.650,D010764,24113
D08.811.277.352.650.625.650,D010765,24114
G02.111.665,D010766,24115
G02.607.780,D010766,24116
G03.796,D010766,24117
D02.092.877.883.333.700,D010767,24118
D02.675.276.232.700,D010767,24119
D12.125.154.800.968,D010768,24120
D12.125.740.700,D010768,24121
D12.125.142.815.500,D010769,24122
D12.125.154.900.500,D010769,24123
D12.125.740.725,D010769,24124
D08.811.913.696,D010770,24125
D01.029.260.700.675.750,D010772,24126
D01.695.625.675.750,D010772,24127
D01.940.700,D010772,24128
D02.705.429.812.500,D010773,24129
D02.705.539.692.500,D010773,24130
D02.886.300.846.500,D010773,24131
D12.776.256.317.700,D010774,24132
D12.776.290.700,D010774,24133
D12.776.744.700,D010774,24134
E05.723.729,D010775,24135
B03.440.450.900.604,D010776,24136
B03.660.250.830.590,D010776,24137
H01.181.529.711,D010777,24138
E02.186.500,D010778,24139
E02.319.685,D010778,24140
E02.774.722,D010778,24141
E01.370.350.600.625,D010779,24142
E01.370.350.700.225.625,D010779,24143
E01.370.350.600.630,D010780,24144
E01.370.350.600,D010781,24145
E05.712,D010781,24146
G02.740.685,D010782,24147
E05.196.712,D010783,24148
E01.370.350.515.799,D010784,24149
E01.370.350.600.635,D010784,24150
E05.595.799,D010784,24151
G02.111.158.937.700,D010785,24152
G02.111.665.605,D010785,24153
G02.111.669.700.700,D010785,24154
G02.740.842,D010785,24155
G03.191.937.700,D010785,24156
G03.295.724,D010785,24157
G03.796.605,D010785,24158
G03.800.700.700,D010785,24159
A08.675.650.850.625,D010786,24160
A08.675.650.915.937,D010786,24161
A08.800.950.937,D010786,24162
A09.371.729.831.625,D010786,24163
A11.671.650.850.625,D010786,24164
A11.671.650.915.937,D010786,24165
C17.800.600,D010787,24166
G02.111.158.937,D010788,24167
G02.111.669.700,D010788,24168
G02.740.921,D010788,24169
G03.191.937,D010788,24170
G03.493.700,D010788,24171
G03.800.700,D010788,24172
G15.568,D010788,24173
E02.774,D010789,24174
A08.800.800.720.150.700,D010791,24175
K01.400.799,D010792,24176
D03.383.710.605,D010793,24177
D02.241.223.805,D010795,24178
D02.113.600,D010796,24179
D02.241.223.805.800,D010796,24180
D02.241.223.805.810,D010797,24181
D02.478.600,D010797,24182
D03.633.100.513.750,D010797,24183
D05.500.562.488.490.500.500.755,D010798,24184
D08.811.600.710.490.500.500.755,D010798,24185
D12.776.765.650,D010798,24186
D23.767.690,D010798,24187
D05.500.562.488.490.500.500.777,D010799,24188
D08.811.600.710.490.500.500.777,D010799,24189
D12.776.765.665,D010799,24190
D23.767.705,D010799,24191
B01.300.300.500.750,D010800,24192
G05.697,D010802,24193
G16.075.605,D010802,24194
L01.100.697,D010802,24195
D12.644.276.812.900.800,D010803,24196
D12.644.400.800.625,D010803,24197
D12.644.456.800.745,D010803,24198
D12.776.467.812.900.800,D010803,24199
D12.776.631.650.800.625,D010803,24200
D20.888.033.728,D010803,24201
D23.469.050.375.850.780,D010803,24202
D23.529.812.900.800,D010803,24203
D23.946.833.033.728,D010803,24204
B01.046.550.550.600.700,D010804,24205
G11.427.410.698.277.280,D010805,24206
I02.233.543,D010806,24207
G11.427.680,D010807,24208
I03.450.642.845.054.600,D010807,24209
E01.370.600,D010808,24210
G11.427.685,D010809,24211
I03.450.642.845.054.800,D010809,24212
N01.400.545,D010809,24213
H02.403.680,D010810,24214
H01,D010811,24215
E05.723,D010812,24216
N02.278.216.500.968.615,D010814,24217
N04.452.442.422.615,D010814,24218
I01.880.604.583.524.528.500,D010815,24219
N03.706.535.606.528.500,D010815,24220
N04.452.677.740,D010816,24221
F01.829.401.650.675,D010817,24222
N05.300.660.625,D010817,24223
N04.590.374.577,D010818,24224
N05.300.625,D010818,24225
F01.829.316.616.625.600,D010819,24226
M01.526.485.810,D010820,24227
N02.360.810,D010820,24228
M01.526.485.810.770,D010821,24229
N02.360.810.770,D010821,24230
M01.526.485.810.820,D010822,24231
M01.975.790,D010822,24232
N02.360.810.820,D010822,24233
M01.526.485.067.740,D010823,24234
N02.360.067.740,D010823,24235
N02.278.692,D010824,24236
H01.671,D010825,24237
E05.734,D010826,24238
H01.158.782,D010827,24239
H01.158.782.688,D010828,24240
G07,D010829,24241
D02.241.081.251.583.682,D010830,24242
D03.132.436.545,D010830,24243
D03.633.100.473.402.545,D010830,24244
D02.455.849.291.515,D010831,24245
D08.811.277.352.650.700,D010832,24246
D02.033.800.519.400.700,D010833,24247
D09.853.519.400.700,D010833,24248
D09.894.480.700,D010833,24249
D12.776.765.675,D010834,24250
D23.767.712,D010834,24251
D12.776.395.560.825,D010835,24252
D12.776.503.499.750,D010835,24253
D12.776.765.678.750,D010835,24254
D02.455.849.291.523,D010836,24255
D02.455.426.559.847.638.721.374.689,D010837,24256
D02.455.849.291.523.500.689,D010837,24257
D02.806.550.625,D010837,24258
D04.615.638.721.374.689,D010837,24259
B01.750.580.715,D010838,24260
B05.080.500.600,D010839,24261
D04.210.500.247.808.756,D010840,24262
D10.570.938.795,D010840,24263
D23.704.500,D010840,24264
A08.186.566.731,D010841,24265
C23.888.821.825,D010842,24266
F03.400.875,D010842,24267
B01.300.107.795.700,D010843,24268
B01.300.930.600,D010843,24269
D20.215.659,D010844,24270
C08.618.085.852.850.500,D010845,24271
C08.618.846.565.500,D010845,24272
C10.886.425.800.750.850.500,D010845,24273
C18.654.726.500.695,D010845,24274
D03.066.707.523,D010846,24275
D03.383.725.705.523,D010846,24276
D03.383.725.676,D010847,24277
D03.066.707,D010848,24278
D03.383.725.705,D010848,24279
B04.820.565,D010849,24280
C02.782.687,D010850,24281
D02.455.426.559.389.657.566.690,D010851,24282
D02.640.743.690,D010851,24283
D02.455.426.392.368.367.800,D010852,24284
D02.540.552,D010852,24285
D02.455.526.439.750,D010853,24286
D02.640.529.880.607,D010853,24287
D23.050.550.480.820,D010853,24288
C01.703.753,D010854,24289
C17.800.329.992,D010854,24290
C05.500.460.606,D010855,24291
C05.660.207.540.460.606,D010855,24292
C07.320.440.606,D010855,24293
C07.650.500.460.606,D010855,24294
C16.131.621.207.540.460.606,D010855,24295
C16.131.850.500.460.606,D010855,24296
B01.050.150.900.248.165.150,D010856,24297
A09.371.670,D010857,24298
A10.272.640,D010857,24299
E01.370.600.620,D010858,24300
G16.690,D010858,24301
C17.800.621,D010859,24302
C23.550.755,D010859,24303
D23.767,D010860,24304
A11.284.180.285,D010861,24305
A20.843,D010861,24306
D03.132.672,D010862,24307
F02.830.702.607,D010863,24308
G11.561.731.482,D010863,24309
G13.750.622,D010863,24310
C04.182.710,D010864,24311
E05.318.372.750,D010865,24312
E05.337.737,D010865,24313
N05.715.360.330.720,D010865,24314
N06.850.520.450.720,D010865,24315
D02.540.505.550,D010866,24316
D02.241.081.337.699,D010867,24317
D03.633.100.103.732,D010868,24318
D02.033.100.624.698.699,D010869,24319
D02.033.755.624.698.699,D010869,24320
D02.092.063.624.698.699,D010869,24321
A06.300.635,D010870,24322
A06.688.733,D010870,24323
A08.186.211.180.200.680,D010870,24324
A08.186.211.200.317.200.620,D010870,24325
A08.713.733,D010870,24326
C04.557.465.625.600.657,D010871,24327
C04.557.470.670.657,D010871,24328
C04.557.580.625.600.657,D010871,24329
C04.588.614.250.195.766,D010871,24330
C10.228.140.211.788,D010871,24331
C10.551.240.250.625,D010871,24332
B01.050.150.900.649.313.750.250,D010872,24333
G04.417.370,D010873,24334
C01.252.400.840.558,D010874,24335
C01.252.825.630,D010874,24336
C01.252.847.840.558,D010874,24337
C01.539.800.720.630,D010874,24338
C17.800.838.765.630,D010874,24339
D03.066.758,D010875,24340
D03.383.621.758,D010875,24341
D03.066.515.635,D010876,24342
D03.383.606.765,D010876,24343
D03.383.725.547.635,D010876,24344
D02.065.589.099.750.750.050.650,D010878,24345
D02.886.108.750.750.050.650,D010878,24346
D03.633.100.300.750.750.050.650,D010878,24347
D03.383.606,D010879,24348
D03.383.621,D010880,24349
D03.383.621.808,D010881,24350
D03.383.246.118.600,D010882,24351
D03.633.100.115.600,D010882,24352
D03.383.188.568,D010883,24353
D03.383.621.815,D010883,24354
D03.633.100.673,D010883,24355
B01.050.150.900.090.180.610,D010884,24356
D03.383.606.773,D010885,24357
D02.065.064.650,D010889,24358
D02.241.081.018.110.650,D010889,24359
D03.383.773.812.555,D010889,24360
D03.633.100.079.080.070.750,D010890,24361
D03.383.606.790,D010891,24362
D03.066.399.650,D010892,24363
D03.383.621.349.700,D010892,24364
D03.066.515.650,D010893,24365
D03.383.725.547.650,D010893,24366
D02.886.665.500,D010894,24367
D03.383.855.500,D010894,24368
D25.339.773,D010895,24369
J01.637.051.339.773,D010895,24370
Z01.639.760.815.700,D010896,24371
F02.463.593.071.700.408,D010897,24372
F02.463.593.071.700,D010898,24373
C10.228.140.300.535.625,D010899,24374
C10.228.140.617.738.350,D010899,24375
C14.907.253.573.600,D010899,24376
C19.700.725,D010899,24377
C10.228.140.617.738,D010900,24378
C19.700,D010900,24379
E01.370.374.605,D010901,24380
A06.300.747,D010902,24381
A06.688.357.750,D010902,24382
A08.186.211.180.497.352.435.500,D010902,24383
A08.186.211.200.317.357.352.435.500,D010902,24384
A08.713.357.750,D010902,24385
A06.300.747.500,D010903,24386
A06.688.357.750.500,D010903,24387
A08.186.211.180.497.352.435.500.500,D010903,24388
A08.186.211.200.317.357.352.435.500.500,D010903,24389
A08.713.357.750.500,D010903,24390
A06.300.747.875,D010904,24391
A06.688.178.875,D010904,24392
A06.688.357.750.875,D010904,24393
A08.186.211.180.497.352.435.500.875,D010904,24394
A08.186.211.200.317.357.352.435.500.875,D010904,24395
A08.713.049.875,D010904,24396
A08.713.357.750.875,D010904,24397
D06.472.699.327.700,D010905,24398
D12.644.400.400.700,D010905,24399
D12.644.548.365.700,D010905,24400
D12.776.631.650.405.700,D010905,24401
D06.472.699.327.740,D010906,24402
D12.644.400.400.740,D010906,24403
D12.644.548.365.740,D010906,24404
D12.776.631.650.405.740,D010906,24405
D06.472.699.631,D010907,24406
D12.644.548.691,D010907,24407
D06.472.699.631.525,D010908,24408
D12.644.548.691.525,D010908,24409
D06.472.699.631.692,D010909,24410
D12.644.548.691.692,D010909,24411
E02.815.190.600,D010910,24412
C04.588.322.609,D010911,24413
C04.588.614.250.195.885.500.600,D010911,24414
C10.228.140.211.885.500.600,D010911,24415
C10.228.140.617.477.600,D010911,24416
C10.228.140.617.738.675,D010911,24417
C10.551.240.250.700.500.500,D010911,24418
C19.344.609,D010911,24419
C19.700.734,D010911,24420
E01.370.374.600,D010912,24421
A06.300.691,D010913,24422
C17.800.859.600,D010915,24423
C17.800.859.600.685,D010916,24424
D02.065.589.099.750.750.050.700,D010917,24425
D02.886.108.750.750.050.700,D010917,24426
D03.633.100.300.750.750.050.700,D010917,24427
D02.886.778.580,D010918,24428
D03.383.903.580,D010918,24429
D26.660,D010919,24430
E02.785,D010919,24431
A16.710,D010920,24432
C13.703.420.643,D010921,24433
C13.703.590.609,D010921,24434
C13.703.590,D010922,24435
C13.703.420.714,D010923,24436
C13.703.590.734,D010923,24437
D20.777.608,D010924,24438
E01.370.378.610,D010925,24439
D06.472.699.649,D010926,24440
D12.644.548.726,D010926,24441
C13.703.590.800,D010927,24442
D06.472.699.649.692,D010928,24443
D12.644.548.726.692,D010928,24444
D12.776.780.650,D010928,24445
G08.686.784.769.491,D010929,24446
C01.252.400.310.980.745,D010930,24447
D20.215.894.135.609,D010931,24448
B01.050.500.500.736.847.610,D010932,24449
B05.080.500,D010933,24450
N04.452.718,D010934,24451
G15.610,D010935,24452
D20.215.784.500,D010936,24453
D26.667,D010936,24454
D27.505.696.377.760,D010937,24455
D10.627.700,D010938,24456
D20.215.784.750,D010938,24457
C25.723.756,D010939,24458
D12.776.765,D010940,24459
G15.610.700,D010941,24460
B04.715,D010942,24461
B01.650.940.800.575.912.250.583.700.700,D010943,24462
B01.650,D010944,24463
B01.650.510,D010945,24464
B01.650.560,D010946,24465
B01.650.660,D010947,24466
E01.370.225.875.970.790,D010948,24467
E05.200.875.970.790,D010948,24468
A12.207.152.693,D010949,24469
A12.207.270.695,D010949,24470
A15.145.693,D010949,24471
A11.063.438.725,D010950,24472
A11.118.637.555.567.562.725,D010950,24473
A15.145.229.637.555.567.562.725,D010950,24474
A15.382.032.438.725,D010950,24475
A15.382.490.555.567.562.725,D010950,24476
E02.095.135.750,D010951,24477
D27.505.954.502.140.500,D010952,24478
G09.188.130.610,D010953,24479
G09.330.380.092.610,D010953,24480
C04.557.595.600,D010954,24481
C20.683.515.880,D010954,24482
D10.570.755.375.760.400.985.820,D010955,24483
E02.120.770,D010956,24484
E02.912.715,D010956,24485
G05.360.600,D010957,24486
D08.622.610,D010958,24487
D12.776.124.790.223.580,D010958,24488
D12.776.377.715.182.580,D010958,24489
D08.811.277.656.300.760.875,D010959,24490
D08.811.277.656.959.350.875,D010959,24491
D12.776.124.125.662.768,D010959,24492
D23.119.970,D010959,24493
D08.811.277.656.300.760.635,D010960,24494
D08.811.277.656.959.350.635,D010960,24495
D12.776.124.125.662,D010960,24496
B01.043.075.380.611,D010961,24497
B01.043.075.380.611.461,D010962,24498
B01.043.075.380.611.561,D010963,24499
B01.043.075.380.611.576,D010964,24500
B01.043.075.380.611.661,D010965,24501
B01.043.075.380.611.761,D010966,24502
B01.043.075.380.611.780,D010967,24503
D27.720.760,D010968,24504
D05.750.716,D010969,24505
D25.720.716,D010969,24506
J01.637.051.720.716,D010969,24507
D12.776.556.760,D010970,24508
D12.776.765.680,D010970,24509
D02.806.250.700,D010971,24510
D02.033.100.291.211.500,D010972,24511
D02.092.063.291.211.500,D010972,24512
D02.092.877.883.333.710,D010972,24513
D02.675.276.232.710,D010972,24514
D10.570.755.375.760.400.985.910,D010972,24515
D23.119.865,D010972,24516
D23.469.050.600,D010972,24517
G09.188.390.600.500,D010973,24518
G09.188.670,D010973,24519
G09.188.370.687,D010974,24520
G09.188.390.600.640,D010974,24521
D27.505.954.502.780,D010975,24522
E01.370.225.500.195.107.740,D010976,24523
E01.370.225.625.107.700,D010976,24524
E01.370.225.625.625.625,D010976,24525
E05.200.500.195.107.740,D010976,24526
E05.200.625.107.700,D010976,24527
E05.200.625.625.625,D010976,24528
E05.242.195.107.740,D010976,24529
G04.140.107.740,D010976,24530
G09.188.105.700,D010976,24531
D12.776.124.125.691,D010977,24532
D23.119.932,D010977,24533
D12.644.276.374.200.120.900,D010978,24534
D12.776.124.125.720,D010978,24535
D12.776.467.374.200.120.900,D010978,24536
D23.119.940,D010978,24537
D23.125.300.120.900,D010978,24538
D23.469.200.120.900,D010978,24539
D23.529.374.200.120.900,D010978,24540
E01.370.225.625.625,D010979,24541
E05.200.625.625,D010979,24542
D12.776.395.550.625,D010980,24543
D12.776.543.550.625,D010980,24544
D12.776.543.750.705.675,D010980,24545
C15.378.100.685,D010981,24546
C15.378.140.735,D010981,24547
C15.378.463.735,D010981,24548
D12.644.276.910,D010982,24549
D12.776.124.625,D010982,24550
D12.776.467.910,D010982,24551
D23.529.910,D010982,24552
E02.095.160.790,D010983,24553
E02.120.285.790,D010983,24554
E05.200.500.363.171.790,D010983,24555
E05.242.363.171.790,D010983,24556
D01.268.556.690,D010984,24557
D01.268.956.734,D010984,24558
D01.552.544.690,D010984,24559
C05.116.099.742,D010985,24560
C05.116.900.540,D010985,24561
C05.660.207.720,D010985,24562
C16.131.621.207.720,D010985,24563
B01.050.500.500.736,D010986,24564
B01.050.150.900.649.627.600,D010987,24565
I03.450.642.693,D010988,24566
E02.190.888.625,D010989,24567
F04.754.664,D010989,24568
F02.739.794.746,D010990,24569
E01.370.370.610,D010991,24570
E01.370.370.610.610,D010992,24571
E01.370.405.610,D010992,24572
E01.370.370.610.805,D010993,24573
E01.370.386.700.615,D010993,24574
A04.716,D010994,24575
A10.615.789.736,D010994,24576
C08.528,D010995,24577
C08.528.652,D010996,24578
C04.588.894.797.640,D010997,24579
C08.528.694,D010997,24580
C08.785.640,D010997,24581
C08.528.735,D010998,24582
C08.730.582,D010998,24583
B01.050.150.900.090.608.700.540,D010999,24584
C02.782.687.359.213.737,D011000,24585
C08.381.677.473,D011001,24586
C08.528.735.473,D011001,24587
C08.730.582.473,D011001,24588
C08.730.610.473,D011001,24589
C01.252.400.610.610.717,D011002,24590
C22.717,D011002,24591
G05.700,D011003,24592
C06.405.117.119.500.742,D011004,24593
D01.268.271.100.700,D011005,24594
D01.268.556.700,D011005,24595
D01.496.749.305.100.700,D011005,24596
D01.552.020.734,D011005,24597
D01.552.544.700,D011005,24598
C06.405.469.778,D011006,24599
C10.228.140.199.700,D011007,24600
C10.228.806,D011007,24601
C10.900.300.087.700,D011007,24602
C26.915.300.200.650,D011007,24603
C01.252.410.890.670,D011008,24604
C08.381.483.581,D011009,24605
C08.381.520.702,D011009,24606
C24.800,D011009,24607
B01.300.107.730,D011010,24608
E01.370.350.578.937.620,D011011,24609
E01.370.350.700.560.620,D011011,24610
E01.370.350.700.625.620,D011011,24611
E01.370.376.537.750.620,D011011,24612
E05.629.937.620,D011011,24613
E01.370.388.600,D011012,24614
E04.620,D011013,24615
E04.928.600.600,D011013,24616
C08.381.677,D011014,24617
C08.730.610,D011014,24618
C08.381.677.529,D011015,24619
C08.730.610.529,D011015,24620
C08.730.085.660,D011016,24621
C22.196.090.660,D011016,24622
C08.381.677.529.612,D011017,24623
C08.730.610.529.612,D011017,24624
C01.252.410.890.670.750,D011018,24625
C01.252.620.550,D011018,24626
C08.381.677.540.550,D011018,24627
C08.730.610.540.550,D011018,24628
C01.252.400.610.610.760,D011019,24629
C01.252.620.500,D011019,24630
C08.381.677.540.500,D011019,24631
C08.730.610.540.545,D011019,24632
C01.703.534.700,D011020,24633
C01.703.770.700,D011020,24634
C08.381.472.700,D011020,24635
C08.381.677.675,D011020,24636
C08.730.435.700,D011020,24637
C08.730.610.675,D011020,24638
C02.782.815.616.660,D011021,24639
C02.839.660,D011021,24640
C22.836.660,D011021,24641
C01.252.400.780.600,D011022,24642
C01.252.620.600,D011022,24643
C08.381.677.540.600,D011022,24644
C08.730.610.540.600,D011022,24645
C01.252.410.868.675,D011023,24646
C01.252.620.620,D011023,24647
C08.381.677.540.620,D011023,24648
C08.730.610.540.620,D011023,24649
C02.705,D011024,24650
C08.381.677.807,D011024,24651
C08.730.610.763,D011024,24652
E04.928.600.220.610,D011025,24653
C14.280.763,D011026,24654
C06.844.670,D011027,24655
E01.370.388.605,D011028,24656
E01.370.350.700.625,D011029,24657
C08.528.778,D011030,24658
E04.928.600.220.620,D011031,24659
H02.696,D011032,24660
D20.215.784.500.675,D011033,24661
D02.455.426.559.389.140.450.777,D011034,24662
D02.455.426.559.847.638.960.675,D011034,24663
D04.615.638.960.675,D011034,24664
B01.650.940.800.575.912.250.125.500,D011035,24665
B01.050.150.900.493.850.280.680,D011036,24666
K01.517.781,D011037,24667
C16.131.831.775,D011038,24668
C16.320.850.765,D011038,24669
C16.614.760,D011038,24670
C17.800.804.775,D011038,24671
C17.800.827.775,D011038,24672
C18.452.284.760,D011038,24673
N02.278.726,D011039,24674
N02.421.297.695,D011039,24675
C17.800.174.255.100.700,D011040,24676
C17.800.815.255.100.700,D011040,24677
C20.543.418.150.700,D011040,24678
C25.723,D011041,24679
D27.720.777,D011042,24680
D27.888.569.612,D011042,24681
D12.776.503.499.875,D011043,24682
D12.776.765.678.875,D011043,24683
Z01.542.248.679,D011044,24684
C05.116.099.370.894.819.756,D011045,24685
C05.660.585.800.756,D011045,24686
C05.660.906.819.756,D011045,24687
C16.131.621.585.800.756,D011045,24688
C16.131.621.906.819.756,D011045,24689
E05.196.749,D011048,24690
E05.301.700,D011048,24691
I01.655.500,D011049,24692
I01.880.604.825,D011049,24693
N03.623.500,D011049,24694
N03.706.742,D011050,24695
C02.782.687.359.764,D011051,24696
C10.228.228.618.750,D011051,24697
C10.228.854.525.850,D011051,24698
C10.668.864,D011051,24699
C02.782.687.359.764.614,D011052,24700
C10.228.228.618.750.500,D011052,24701
C10.228.854.525.850.500,D011052,24702
C10.668.864.250,D011052,24703
D20.215.894.830.614,D011054,24704
D20.215.894.899.623.500,D011054,24705
D20.215.894.899.623.750,D011055,24706
I01.696,D011056,24707
I01.738,D011057,24708
A18.024.249.500.249.500,D011058,24709
D01.268.185.600,D011059,24710
D01.268.271.680,D011059,24711
D01.268.513.875,D011059,24712
D01.496.749.305.680,D011059,24713
D02.033.455.250.700.680,D011060,24714
D05.750.741.650,D011060,24715
D25.720.741.650,D011060,24716
J01.637.051.720.741.650,D011060,24717
D13.695.578.550.500,D011061,24718
D08.811.913.696.445.650,D011062,24719
D13.695.578.550.500.510,D011063,24720
D13.695.578.550.750.510,D011063,24721
D09.408.620.569.070.125.600,D011064,24722
D13.695.578.550.530,D011064,24723
D13.695.827.708.070.125.600,D011064,24724
D08.811.913.400.725.115.690,D011065,24725
D13.695.578.550.560,D011066,24726
D13.695.578.500.300,D011067,24727
D13.695.578.550.600,D011068,24728
D13.695.578.550.650,D011069,24729
D13.695.578.550.560.600,D011070,24730
D13.695.578.550.650.600,D011070,24731
D13.695.578.500.600,D011071,24732
D13.695.578.550.750,D011072,24733
D02.092.782,D011073,24734
D02.455.426.559.389.097.675,D011074,24735
D02.886.645.600.080.050.100.600,D011074,24736
D05.750.722,D011074,24737
D25.720.722,D011074,24738
J01.637.051.720.722,D011074,24739
D02.455.426.559.389.185.680,D011075,24740
D02.455.526.368.700,D011075,24741
D25.339.291.700,D011076,24742
J01.637.051.339.291.700,D011076,24743
B01.050.500.091.700,D011077,24744
D02.309.750,D011078,24745
D02.455.426.559.389.185.698,D011078,24746
D02.455.526.439.773,D011078,24747
D02.455.426.559.389.805.700,D011080,24748
D02.455.526.439.785,D011080,24749
C05.182.531,D011081,24750
C17.300.182.531,D011081,24751
D04,D011083,24752
D02.455.426.559.847,D011084,24753
D04.615,D011084,24754
C04.182.612.765,D011085,24755
C13.351.500.056.630.580.765,D011085,24756
C19.391.630.580.765,D011085,24757
C15.378.738,D011086,24758
C04.588.448.200.500,D011087,24759
C15.378.190.250.500,D011087,24760
C15.378.190.636.753,D011087,24761
C15.378.400.200.500,D011087,24762
D08.811.074.500,D011088,24763
D08.811.464.754.600,D011088,24764
D13.695.578.500,D011089,24765
D02.455.326.271.665,D011090,24766
D05.750.728,D011091,24767
D25.720.728,D011091,24768
J01.637.051.720.728,D011091,24769
D02.033.455.250.700,D011092,24770
D05.750.741,D011092,24771
D25.720.741,D011092,24772
J01.637.051.720.741,D011092,24773
D05.750.728.764,D011093,24774
D25.720.728.764,D011093,24775
J01.637.051.720.728.764,D011093,24776
D02.455.326.271.665.550.600,D011094,24777
D02.491.650,D011094,24778
D05.750.716.507.600,D011094,24779
D25.720.716.507.600,D011094,24780
J01.637.051.720.716.507.600,D011094,24781
D02.455.326.271.665.550,D011095,24782
D05.750.716.507,D011095,24783
D25.720.716.507,D011095,24784
J01.637.051.720.716.507,D011095,24785
D08.811.277.450.800,D011096,24786
D05.750.780,D011097,24787
D12.644.740,D011097,24788
D25.720.780,D011097,24789
J01.637.051.720.780,D011097,24790
D05.750.728.772,D011098,24791
D25.720.728.772,D011098,24792
J01.637.051.720.728.772,D011098,24793
D12.125.067.625.700,D011099,24794
D12.125.119.409.700,D011099,24795
D12.644.748,D011099,24796
